"Patent";"ApplicantCountry";"Abstract";"CPCs";"Granted";"NInventors";"TTR";"HerdanC";"GuiraudR";"UberIndex"
"US 2007051148 A1 20070308";"IT";"A process for preparing a fertilizer composition, characterized in that it comprises the following steps: a) reacting a humified fossil material, which is selected from the group comprising leonardite, lignite, xylite and peat, in water in the presence of gluconic acid; and b) subsequently adding to the mixture an alkaline agent in such a quantity as to adjust the pH to a basic value.";"C05F 11/02 (2013.01)";0;1;0,970588235294118;0,991534341726749;5,65945330970279;180,904882716723
"US 7260484 B2 20070821";"IT";"A method for carrying out analyses of a gas comprising one or more species Si, Sj, . . . , Sn by using of ion mobility spectrometry includes in carrying out two subsequent analyses in different conditions and comparing the results of these two analyses. The different conditions in the two analyses are such as to modify either the residence time of the ions corresponding to the species in the reaction zone or in the drift zone of the ion mobility spectrometer, or, selectively, the concentration of at least one of these ions.";"G01N 27/64 (2013.01)
G01N 27/622 (2013.01)";1;4;0,6875;0,90321002490296;4,76313972081441;17,3699934904416
"US 2005152508 A1 20050714";"IT";"An apparatus for the management and the remote and/or automatic control of electric characteristics and signal transmissivity of the metallic line pairs connected to a telephone exchange (C), comprising measurement means and means able to connect said measurement means to the single line pairs connected to the telephone exchange and then to all of the lines of a distribution whether they are active or redundant.";"H04L 12/64 (2013.01)
H04M 3/30 (2013.01)
H04Q 1/14 (2013.01)
H04Q 1/20 (2013.01)";0;1;0,722222222222222;0,909189150099809;4,33333333333333;17,1378475422024
"US 7176286 B2 20070213";"IT";"The invention described herein relates to a method for identifying antigen fragments of Toxoplasma gondii proteins, and their use as diagnostic and immunogenic agents. Said method is implemented by means of selection of DNA fragments libraries of the parasite with sera of subjects who have been infected, using the phage display technique, and is characterised in that it uses the expression/exposure vector lambdaKM4. The method allows also to identify antigen fragments related to the time of the infection.";"C07K 14/45 (2013.01)";1;4;0,782608695652174;0,935976647419169;5,3079104215763;25,9711146738577
"US 2007141076 A1 20070621";"IT";"The invention described herein relates to a method for identifying antigen fragments of Toxoplasma gondii proteins, and their use as diagnostic and immunogenic agents. Said method is implemented by means of selection of DNA fragments libraries of the parasite with sera of subjects who have been infected, using the phage display technique, and is characterised in that it uses the expression/exposure vector lambdaKM4. The method allows also to identify antigen fragments related to the time of the infection.";"C07K 14/45 (2013.01)";0;4;0,782608695652174;0,935976647419169;5,3079104215763;25,9711146738577
"US 7234572 B2 20070626";"IT";"A braking band for a disk-brake disk which is capable of exceptionally quiet braking comprises at least two plates connected to one another by connecting elements, in which the space between the plates forms an internal air-duct for the cooling of the braking band. At least one of the plates has, in one of its surfaces defining the air-ducts, at least one groove which extends along at least a portion of an orbit around the axis of symmetry of the disk and the cross-section of which becomes wider towards the air-duct.";"F16D 65/128 (2013.01)
F16D 65/0006 (2013.01)
F16D 65/12 (2013.01)
F16D 66/02 (2013.01)";1;3;0,693877551020408;0,906095414099185;4,85714285714286;17,9990792123161
"US 7239689 B2 20070703";"IT";"A apparatus for the integration of phone communications and IT data transmissions through a LAN provides central equipment and peripheral devices of said local area network comprising means, hardware and software, for the analogue/digital and digital/analogue conversion of phone signals into data packets and vice-versa, for the detection of data packets referring to phone communications, for the priority transmission of said data packets to the addressed phone sets, for the automatic transfer of phone communications from public phone network to LAN phone users and vice-versa, for the integrated management of messages having a multimedia content, for the performance of typical functions of an exchange and further, for the automatic selection of the most inexpensive telecommunication carrier and telephone connection mode as a function of phone service cost parameters and statistic parameters referring to the use of telephone services by each LAN phone user.";"H04L 65/602 (2013.01)
H04L 12/14 (2013.01)
H04L 12/145 (2013.01)
H04L 29/06027 (2013.01)
H04L 65/607 (2013.01)
H04M 15/00 (2013.01)
H04M 15/49 (2013.01)
H04M 15/55 (2013.01)
H04M 15/57 (2013.01)
H04M 15/58 (2013.01)
H04M 15/745 (2013.01)
H04M 15/8044 (2013.01)";1;1;0,63953488372093;0,899645429219896;5,93080252618911;19,2766351966412
"US 2006258744 A1 20061116";"IT";"This invention disclosed the use of acetyl L-carnitine or of a pharmaceutically acceptable salt thereof for the preparation of a medicament for preventing and/or treating peripheral neuropathies induced by the administration of a peripheral neuropathy-inducing anticancer agent. In particular said anticancer agent is selected from the group consisting of the family of platin compounds, taxanes, epothilone class and vinca alkaloids, farnesyl transferase inhibitors, thalidomide, 5-fluorouracil, cryptophycin analogues, proteasome inhibitors. Said medicament can be administered in a co-ordinated manner to a subject suffering from said peripheral neuropathies, or expected to suffer from said peripheral neuropathies. Beneficial effects on the patient's quality of life are achieved and an improvement of therapeutic index of the anticancer agent is obtained.";"A61K 45/06 (2013.01)
A61K 31/205 (2013.01)
A61K 31/221 (2013.01)
A61K 31/28 (2013.01)
A61K 31/335 (2013.01)
A61K 31/475 (2013.01)
A61K 31/555 (2013.01)
A61K 33/24 (2013.01)
A61K 38/14 (2013.01)";0;4;0,794520547945205;0,946388857940024;6,78838653737557;34,7562612644199
"US 6836954 B1 20050104";"IT";"Rotor for an electric motor that comprises a core (1), segments of a cylinder (5, 6, 7) made of magnetizable materials, a substantially cylindrical retaining wrapper (10) whose end portions are joined to at least a pair of plane elements (8, 9). The rotor also comprises first elastic means (11, 12, 13) having a length that is not smaller than the length of the core and being supported by means (2, 3, 4) that are integrally provided in the core parallelly to the axis of rotation (X) of the rotor, which interfere with contiguous longitudinal edges of the segments of a cylinder so as to keep said segments circumferentially spaced from each other. In a preferred manner, the rotor also comprises second elastic means (21-26) which are adapted to make up for the longitudinal and radial plays of the various parts of the rotor so as to ensure that the outer surface of the segments of a cylinder keeps in contact with the inner surface of the wrapper. The invention further relates to a method for producing the rotor. Use: electronically commutated motors, eg. used to drive hermetic refrigerant compressors. Advantages: facilitates mass production, with a high quality-to-cost ratio.";"H02K 1/278 (2013.01)
H02K 15/03 (2013.01)";1;2;0,782608695652174;0,948340155053485;8,39254327416282;39,8897411033095
"US 7022640 B2 20060404";"IT";"Cyclopolyenic 1,3-diethers wherein the carbon atom in position 2 belongs to a particular cyclic or polycyclic structure containing two or three unsaturations, solid catalyst components and catalysts therefrom, the catalysts comprising the reaction product of: i. a solid catalyst component containing an internal donor; ii. an Al-alkyl compound, and optionally iii. an external donor; the internal donor and/or the external donor being cyclopolyenic 1,3-diethers. The catalysts are useful for the polymerization of alpha-olefins.";"C08F 10/00 (2013.01)
C07C 41/16 (2013.01)
C07C 43/162 (2013.01)
C07D 311/82 (2013.01)
C07F 7/0818 (2013.01)";1;5;0,708333333333333;0,910921575676367;4,90747728811182;18,8737199848465
"US 7049377 B1 20060523";"IT";"Cyclopolyenic 1,3-diethers wherein the carbon atom in position 2 belongs to a particular cyclic or polycyclic structure containing two or three unsaturations, solid catalyst components and catalysts therefrom, the catalysts comprising the reaction product of: i. a solid catalyst component containing an internal donor; ii. an Al-alkyl compound, and optionally iii. an external donor; the internal donor and/or the external donor being cyclopolyenic 1,3-diethers. The catalysts are useful for the polymerization of alpha-olefins.";"C08F 10/00 (2013.01)
C07C 41/16 (2013.01)
C07C 43/162 (2013.01)
C07D 311/82 (2013.01)
C07F 7/0818 (2013.01)";1;5;0,708333333333333;0,910921575676367;4,90747728811182;18,8737199848465
"US 7086624 B2 20060808";"IT";"An accumulator-feeder device for feeding yarn to a textile, knitting and stocking machines with a winding drum turning around a rotating axis and composed of two connected cage rotors, opposite each other, each rotor having a head from which rods protrude facing the head of the other rotor. Rods of the two rotors form peripherally corresponding cylindrical surfaces; a first rotor rests on the rotating axis, the second rotor is oscillating on an axis at right angles to the rotating axis; the peripheral surface of the first rotor has an axis which coincides with the rotating axis of the winding drum, the peripheral surface of the second rotor has an axis inclined to the rotating axis, the peripheral surface protrudes from two diagonally opposite parts of the peripheral surface forming two conical lobes adjacent to the opposite heads of the drum.";"D04B 15/486 (2013.01)
D04B 15/482 (2013.01)";1;1;0,506024096385542;0,845848481542563;4,61009891956699;12,4492973639177
